record_code	format_version	submission_date	reporting_agency	release_agency	coordinator	tag_code_or_release_id	tag_type	first_sequential_number	last_sequential_number	related_group_type	related_group_id	species	run	brood_year	first_release_date	last_release_date	release_location_code	hatchery_location_code	stock_location_code	release_stage	rearing_type	study_type	release_strategy	avg_weight	avg_length	study_integrity	cwt_1st_mark	cwt_1st_mark_count	cwt_2nd_mark	cwt_2nd_mark_count	non_cwt_1st_mark	non_cwt_1st_mark_count	non_cwt_2nd_mark	non_cwt_2nd_mark_count	counting_method	tag_loss_rate	tag_loss_days	tag_loss_sample_size	tag_reused	comments	release_location_name	hatchery_location_name	stock_location_name	release_location_state	release_location_rmis_region	release_location_rmis_basin	record_origin	tagged_adclipped	tagged_unclipped	untagged_adclipped	untagged_unclipped	untagged_unknown
N	4.1	20200124	CDFO	CDFO	03	!03NOCO0611						2	2	2006	200705	200705	2FN  SKNAR5798	2FN  SKNAH2073	2FN  SKNAS2045	F	H	B	FR	1		N					0000	390			B					CLASSROOM INCUBATION.	R-Waterfalls Cr	H-Hazelton Schools	S-Mission Cr/SKNA	BC	FRTH	UPFR	N	0	0	0	390	0
N	4.1	20200124	CDFO	CDFO	03	!03NOCO06110						2	3	2006	200704	200705	2FS  GSVIR0486	2FS  GSVIH2472	2FS  GSVIS0295	F	H	B	FR	1		N					0000	720			B					CLASSROOM INCUBATION. DATE & WEIGHT ESTIMATED.	R-Reay Cr	H-Saanich Schools	S-Goldstream R	BC	GST	GSVI	N	0	0	0	720	0
N	4.1	20200124	CDFO	CDFO	03	!03AD0770						2	3	2007	20090513	20090513	2FS  GSMNR0153	2FS  GSMNH0153	2FS  GSMNS0153	S	H	P		20.7		N					5000	149178									R-Tenderfoot Cr	H-Tenderfoot Creek H	S-Tenderfoot Cr	BC	GST	GSMS	N	0	0	149178	0	0
N	4.1	20200124	CDFO	CDFO	03	!03NOCO03161						2	3	2003	200405	200405	2FN  NCSTR0146	2FN  CCSTH1306	2FN  NCSTS0146	F	H	B	FR	2		N					0000	900			B					CLASSROOM INCUBATION. DATE, SIZE AND # ESTIMATED.	R-Kitimat R	H-Kitimat Schools	S-Kitimat R	BC	CEBC	CCST	N	0	0	0	900	0
N	4.1	20200124	CDFO	CDFO	03	!03NOCO06154						2	3	2006	200705	200705	2FS  GSVIR0207	2FS  GSVIH0105	2FS  GSVIS0105	F	H	B		1.4		N					0000	34023			B						R-Cruickshank R	H-Puntledge River H	S-Puntledge R	BC	GST	GSVI	N	0	0	0	34023	0
N	4.1	20200124	CDFO	CDFO	03	!03NOCO06156						2	3	2006	200705	200705	2FS  GSVIR1957	2FS  GSVIH0105	2FS  GSVIS0105	F	H	B		1.4		N					0000	88100			B						R-Rees Cr	H-Puntledge River H	S-Puntledge R	BC	GST	GSVI	N	0	0	0	88100	0
N	4.1	20200302	WDFW	COOP	04	!04P00045665						2		2009	20100308	20100308	3F10510  090072 R	3F10510  096065 H	3F10510  090072 S	E	H			0.3							0000	1000									BIG SOOS CR  09.0072	WORDAN PROJECT	BIG SOOS CR  09.0072	WA	MPS	DUWA	N	0	0	0	1000	0
N	4.1	20200124	CDFO	CDFO	03	!03NOCO0779						2	3	2007	200805	200805	2FN  SKNAR0171	2FN  SKNAH2611	2FN  SKNAS0171	F	H	B	FR	3		N					0000	1400			B					FED FRY RELEASE. CLASSROOM INCUBATION.	R-Lakelse R	H-Terrace Schools	S-Lakelse R	BC	NOBC	SKNA	N	0	0	0	1400	0
N	4.1	20200124	CDFO	CDFO	03	!03AD0475						2	3	2004	200604	200604	2FS  GSVIR2697	2FS  GSVIH2697	2FS  GSVIS2697	S	H	P		17		N					5000	28302									R-Little R/GSVI	H-Little River H	S-Little R/GSVI	BC	GST	GSVI	N	0	0	28302	0	0
N	4.1	20200124	CDFO	CDFO	03	!03NOCO01434						2	3	2001	200305	200305	2FS  GSVIR0118	2FS  GSVIH0118	2FS  GSVIS0118	S	H	P		18.96		N					0000	9206								LAST REL OF HATCHERY COHO. RELEASED AT SKUTZ FALLS.	R-Cowichan R	H-Cowichan River H	S-Cowichan R	BC	GST	GSVI	N	0	0	0	9206	0
N	4.1	20200124	CDFO	CDFO	03	!03NOCO07170						2	3	2007	20090502	20090502	2FS  LWFRR1353	2FS  LWFRH1353	2FS  LWFRS0499	S	H	P		18		N					0000	9000			B						R-Hoy Cr	H-Hoy Creek H	S-Coquitlam R	BC	FRTH	LOFR	N	0	0	0	9000	0
N	4.1	20200302	WDFW	WDFW	04	!04P00010305						2		2001	20020411	20020411	3F10510  090051 R	3F10510  090072 H	3F10510  090072 S		H			0.94							0000	3367									HILL CR      09.0051	SOOS CREEK HATCHERY	BIG SOOS CR  09.0072	WA	MPS	DUWA	N	0	0	0	3367	0
N	4.1	20200124	CDFO	CDFO	03	!03NOCO0376						2	3	2003	200405	200405	2FS  LWFRR0107	2FS  LWFRH1345	2FS  LWFRS0107	F	H	B	FR	2		N					0000	1106			B						R-Chilliwack R	H-Chilliwack Schools	S-Chilliwack R	BC	FRTH	LOFR	N	0	0	0	1106	0
N	4.1	20200124	CDFO	CDFO	03	!03AD0160						2	3	2001	200304	200304	2FS  GSMNR1986	2FS  GSMNH1986	2FS  GSMNS1986	S	H	P		19		N					5000	52100								NO SEAPEN REARING THIS YEAR	R-Chapman Cr	H-Chapman Creek H	S-Chapman Cr	BC	GST	GSMS	N	0	0	52100	0	0
N	4.1	20200124	CDFO	CDFO	03	!03NOCO07817						2	3	2007	200804	200804	2FS  NWVIR5753	2FS  NWVIH0351	2FS  NWVIS5753	F	H	P				N					0000	46889			B						R-Link R	H-Marble River H	S-Link R	BC	CEBC	CCST	N	0	0	0	46889	0
N	4.1	20200124	CDFO	CDFO	03	!03NOCO0627						2	3	2006	200705	200705	2FS  GSVIR0277	2FS  GSVIH2610	2FS  GSVIS0277	F	H	B	FR	1		N					0000	305			B					DATE & WEIGHT ESTIMATED. CLASSROOM INCUBATION.	R-Oyster R	H-Comox Valley Schools	S-Oyster R	BC	GST	GSVI	N	0	0	0	305	0
N	4.1	20200124	CDFO	CDFO	03	!03NOCO06277						2	3	2006	200805	200805	2FS  GSVIR0126	2FS  GSVIH0204	2FS  GSVIS0126	S	H	P		20		N					0000	10140			B						R-Nanaimo R	H-Chase River H	S-Nanaimo R	BC	GST	GSVI	N	0	0	0	10140	0
N	4.1	20200124	CDFO	CDFO	03	!03NOCO08133						2	3	2008	20090622	20090622	2FS  JNSTR0147	2FS  JNSTH0106	2FS  JNSTS0106	F	H	P	FR	2.9		N					0000	6300			B						R-Menzies Cr	H-Quinsam River H	S-Quinsam R	BC	JNST	JSVI	N	0	0	0	6300	0
N	4.1	20200124	CDFO	CDFO	03	!03NOCO06282						2	3	2006	200805	200805	2FN  NCSTR0308	2FN  CCSTH0308	2FN  NCSTS0308	S	H	P		7		N					0000	18000			B					RELEASE WEIGHT ESTIMATED. SURVIVAL IMPACTED BY WARM WATER TEMPERATURES.	R-Hartley Bay Cr	H-Hartley Bay Creek H	S-Hartley Bay Cr	BC	NOBC	NCST	N	0	0	0	18000	0
N	4.1	20200124	CDFO	CDFO	03	!03AD0840						2	3	2008	20090617	20090617	2FS  JNSTR1319	2FS  JNSTH0106	2FS  JNSTS0106	F	H	P	FR	2.8		N					5000	5000			B						R-Simms Cr	H-Quinsam River H	S-Quinsam R	BC	GST	GSVI	N	0	0	5000	0	0
N	4.1	20200124	CDFO	CDFO	03	!03NOCO0452						2	3	2004	200506	200506	2FN  QCI R1329	2FN  QCI H2569	2FN  QCI S1329	F	H	B	FR	2		N					0000	126			B						R-Deep Cr/QCI	H-Haida Gwaii Schools	S-Deep Cr/QCI	BC	QCI	QCIG	N	0	0	0	126	0
N	4.1	20200124	CDFO	CDFO	03	!03NOCO04414						2	3	2004	200606	200606	2FN  NCSTR0308	2FN  CCSTH0308	2FN  NCSTS0308	S	H	P				N					0000	30000			B						R-Hartley Bay Cr	H-Hartley Bay Creek H	S-Hartley Bay Cr	BC	NOBC	NCST	N	0	0	0	30000	0
N	4.1	20200124	CDFO	CDFO	03	!03NOCO0891						2	3	2008	200906	200906	2FS  SWVIR0093	2FS  SWVIH0093	2FS  SWVIS0093	F	H	B		2		N					0000	120000			B					FED FRY RELEASE. RELEASE DATE & WEIGHT ESTIMATED.	R-San Juan R	H-San Juan River H	S-San Juan R	BC	WCVI	SWVI	N	0	0	0	120000	0
N	4.1	20200124	CDFO	CDFO	03	!03NOCO02132						2	3	2002	200305	200305	2FS  JNSTR6454	2FS  JNSTH2288	2FS  JNSTS0437	F	H	B		2		N					0000	46000									R-Nimpkish R Up	H-Woss Community H	S-Nimpkish R	BC	JNST	JSVI	N	0	0	0	46000	0
N	4.1	20200124	CDFO	CDFO	03	!03NOCO02126						2	3	2002	200305	200305	2FS  GSMSR0223	2FS  GSMSH0223	2FS  GSMSS0223	F	H	B		2		N					0000	24000			B						R-L Campbell R	H-Little Campbell River H	S-L Campbell R	BC	FRTH	LOFR	N	0	0	0	24000	0
N	4.1	20200124	CDFO	CDFO	03	!03NOCO02134						2	3	2002	200305	200306	2FN  CCSTR0140	2FN  CCSTH1364	2FN  CCSTS0140	F	H	B		2		N					0000	7117			B						R-Snootli Cr	H-Bella Coola River H	S-Snootli Cr	BC	CEBC	CCST	N	0	0	0	7117	0
N	4.1	20200124	CDFO	CDFO	03	!03NOCO02135						2	3	2002	200306	200306	2FN  QCI R5885	2FN  QCI H9014	2FN  QCI S5885	F	H	B		2		N					0000	2500			W						R-Baxter Cr	H-Aliford Bay H	S-Baxter Cr	BC	QCI	QCIG	N	0	0	0	2500	0
N	4.1	20200124	CDFO	CDFO	03	!03NOCO02164						2	3	2002	200305	200305	2FS  GSVIR0295	2FS  GSVIH2540	2FS  GSVIS0295	F	H	B	FR	2		N					0000	150			B						R-Goldstream R	H-Victoria Schools	S-Goldstream R	BC	GST	GSVI	N	0	0	0	150	0
N	4.1	20200124	CDFO	CDFO	03	!03NOCO02165						2	3	2002	200305	200305	2FS  LWFRR2058	2FS  GSMNH1363	2FS  LWFRS2058	F	H	B	FR	2		N					0000	450			B						R-Cottonwood Cr/Lillooet	H-Howe Sound Schools	S-Cottonwood Cr/Lillooet	BC	FRTH	LOFR	N	0	0	0	450	0
N	4.1	20200124	CDFO	CDFO	03	!03NOCO03177						2	3	2003	200406	200406	2FN  NCSTR0274	2FN  NCSTH0274	2FN  NCSTS0274	F	H	B		2		N					0000	4400								RELEASE NUMBERS, DATE & SIZE ESTIMATED.	R-Oona R	H-Oona River H	S-Oona R	BC	NOBC	NCST	N	0	0	0	4400	0
N	4.1	20200124	CDFO	CDFO	03	!03NOCO0897						2	3	2008	200905	200905	2FS  JNSTR0432	2FS  JNSTH0437	2FS  JNSTS0432	F	H	B		1.5		N					0000	25000			B						R-Woss R	H-Gwa'ni H	S-Woss R	BC	JNST	JSVI	N	0	0	0	25000	0
N	4.1	20200124	CDFO	CDFO	03	!03NOCO0899						2	3	2008	200905	200905	2FS  JNSTR6454	2FS  JNSTH0437	2FS  JNSTS0432	E	H	B		1.5		N					0000	23433			B						R-Nimpkish R Up	H-Gwa'ni H	S-Woss R	BC	JNST	JSVI	N	0	0	0	23433	0
N	4.1	20200302	WDFW	WDFW	04	!04P00007809						2		2007	20090623	20090629	3F10208  031411 R	3F10208  031421 H	3F10208  030176 S	Y	H		VO	26.68	138						5000	161913	0000	879							CASCADE R    03.1411	MARBLEMOUNT HATCHERY	SKAGIT R     03.0176	WA	SKAG	UPSK	N	0	0	161913	879	0
N	4.1	20200124	CDFO	CDFO	03	!03AD0985						2	3	2009	20110606	20110606	2MS  GSMNR1922	2MS  GSMNH2562	2FS  GSMNS0112	S	H	B				N					5000	7499									R-Burrard In	H-Westridge Terminal Seap	S-Seymour R/GSMN	BC	GST	GSMS	N	0	0	7499	0	0
N	4.1	20200302	WDFW	WDFW	04	!04P00052716						2		2008	20100519	20100526	3F10806  180018 R	3F10806  180018 H	3F10806  180018 S	Y	H		MX	26.06	133						5000	29467	0000	226							DUNGENESS R  18.0018	DUNGENESS HATCHERY	DUNGENESS R  18.0018	WA	JUAN	ELDU	N	0	0	29467	226	0
N	4.1	20200302	WDFW	COOP	04	!04P00053003						2	7	2010	20110410	20110410	3F10412  160013 R	3F21802  226070 H	3F21802  220360 S	E	H			0.29							0000	200								BO=MIXED(HxW)	VANCE CR     16.0013	ELMA FFA	SATSOP R     22.0360	WA	HOOD	SKDO	N	0	0	0	200	0
N	4.1	20200302	WDFW	COOP	04	!04P00053174						2	7	2010	20110314	20110314	3F42001  260187 R	3F42001  266013 H	3F42001  260002 S	E	H			0.3							0000	16000									SALMON CR    26.0187	FRIENDS OF COWLITZ	COWLITZ R    26.0002	WA	LOCR	COWL	N	0	0	0	16000	0
N	4.1	20200124	CDFO	CDFO	03	!03NOCO0253						2	3	2002	200306	200306	2FS  SWVIR2151	2FS  SWVIH9020	2FS  SWVIS2151	F	H	B		2		N					0000	21000			B						R-Rogers Cr	H-Jake Leyenaar H	S-Rogers Cr	BC	WCVI	SWVI	N	0	0	0	21000	0
T	4.1	20200127	ADFG	ADFG	01	041548	12					2	3	2006	20080517	20080531	1F1SE108 4010150		1F1SE108 4010150	S	W	O		8.7		N	5000	2024			5000	10				0.0049					STIKINE R 108-40	NA	STIKINE R 108-40	AK	STUN	STUNG	N	2024	0	10	0	0
T	4.1	20200127	ADFG	ADFG	01	042165	14	285	7417			2	3	2007	20090520	20090607	1F1SW103 8010310		1F1SW103 8010310	S	W			10	100	N	5000	4170			5000	8				0.0019					CHUCK CR 103-80	NA	CHUCK CR 103-80	AK	SEAK	SESW	N	4170	0	8	0	0
N	4.1	20200124	CDFO	CDFO	03	!03NOCO0254						2	3	2002	200306	200306	2FS  SWVIR6495	2FS  SWVIH9020	2FS  SWVIS6495	F	H	B		2		N					0000	13000			B						R-Spaht Cr	H-Jake Leyenaar H	S-Spaht Cr	BC	WCVI	SWVI	N	0	0	0	13000	0
N	4.1	20200302	WDFW	RFEG	04	!04P00053743						2		2002	20021214	20021214	3F21902  240341 R	3F21902         H10	3F21902  240251 S	E	H			0.3							0000	100000									GREEN CR     24.0341	RFEG 10 WILLAPA BAY	WILLAPA R    24.0251	WA	WILP	WILR	N	0	0	0	100000	0
N	4.1	20200302	WDFW	COOP	04	!04P00053755						2		2008	20090322	20090322	3F10510  090092 R	3F10510  096065 H	3F10510  090072 S		H			0.75							0000	1500									LTL SOOS CR  09.0092	WORDAN PROJECT	BIG SOOS CR  09.0072	WA	MPS	DUWA	N	0	0	0	1500	0
N	4.1	20200124	CDFO	CDFO	03	!03NOCO02361						2	3	2002	200305	200305	2FS  LWFRR5974	2FS  LWFRH0302	2FS  LWFRS0302	F	H	B		2		N					0000	3000			B					RELEASED TO TRIBUTARY OF S ALOUETTE R.	R-Laity Cr	H-Alouette River, South H	S-Alouette R S	BC	FRTH	LOFR	N	0	0	0	3000	0
N	4.1	20200124	CDFO	CDFO	03	!03NOCO0255						2	3	2002	200306	200306	2FS  SWVIR2186	2FS  SWVIH9020	2FS  SWVIS2186	F	H	B		2		N					0000	71000			B						R-Kitsuksis Cr	H-Jake Leyenaar H	S-Kitsuksis Cr	BC	WCVI	SWVI	N	0	0	0	71000	0
N	4.1	20200124	CDFO	CDFO	03	!03NOCO0256						2	3	2002	200306	200306	2FS  SWVIR6494	2FS  SWVIH9020	2FS  SWVIS6494	F	H	B		2		N					0000	3900			B						R-Greig Cr/SWVI	H-Jake Leyenaar H	S-Greig Cr/SWVI	BC	WCVI	SWVI	N	0	0	0	3900	0
N	4.1	20200302	WDFW	WDFW	04	!04P00053792						2		2007	20090508	20090508	3F10107  010406 R	3F10107  010406 H	3F10107  010246 S	Y	H		FR	26.68	133						5000	216686								IN GOOD HEALTH AT TIME OF RELEASE	KENDALL CR   01.0406	KENDALL CR HATCHERY	NOOKSACK -SF 01.0246	WA	NOWA	NOOK	N	0	0	216686	0	0
N	4.1	20200302	WDFW	COOP	04	!04P00053795						2		2008	20090315	20090315	3F10511  100006 R	3F10511  100009 H02	3F10511  100414 S	E	H			0.3							0000	10000									HYLEBOS CR   10.0006	SURPRISE LAKE PROJ	VOIGHT CR    10.0414	WA	MPS	PUYA	N	0	0	0	10000	0
N	4.1	20200124	CDFO	CDFO	03	!03NOCO07109						2	3	2007	200806	200806	2FN  QCI R6062	2FN  QCI H9013	2FN  QCI S6062	F	H	B		2		N					0000	500			B						R-Davidson Cr/QCI	H-Eden Lake H	S-Davidson Cr/QCI	BC	QCI	QCIG	N	0	0	0	500	0
N	4.1	20200302	WDFW	WDFW	04	!04P00053829						2		2001	20020411	20020411	3F10510  090051 R	3F10510  090072 H	3F10510  090072 S		H			0.94							0000	88985									HILL CR      09.0051	SOOS CREEK HATCHERY	BIG SOOS CR  09.0072	WA	MPS	DUWA	N	0	0	0	88985	0
N	4.1	20200124	CDFO	CDFO	03	!03NOCO04134						2	3	2004	200505	200505	2FS  JNSTR3279	2FS  JNSTH2718	2FS  JNSTS3279	F	H	B		2		N					0000	19000			B					RELEASED TO POND ON CREEK.	R-Ito Cr	H-Phillips River H	S-Ito Cr	BC	JNST	JNSTG	N	0	0	0	19000	0
N	4.1	20200124	CDFO	CDFO	03	!03NOCO02173						2	3	2002	200306	200306	2FS  GSMNR6254	2FS  GSMNH1360	2FS  GSMNS0103	F	H	B		2		N					0000	3000			B					WEIGHT AND DATE AT RELEASE ESTIMATED.	R-Marr Cr	H-Nelson Creek H	S-Capilano R	BC	GST	GSMS	N	0	0	0	3000	0
N	4.1	20200124	CDFO	CDFO	03	!03NOCO10279						2	3	2010	20120216	20120216	2FS  GSVIR5805	2FS  GSVIH0295	2FS  GSVIS0295	F	H	B	FR	12		N					0000	5000			B					Osborne Lake?	R-Millstream R	H-Goldstream River H	S-Goldstream R	BC	GST	GSVI	N	0	0	0	5000	0
N	4.1	20200124	CDFO	CDFO	03	!03NOCO1028						2	2	2010	20110506	20110614	2FN  SKNAR2254	2FN  SKNAH1614	2FN  SKNAS0839	F	H	B	FR	1.5		N					0000	1392			C						R-Kathlyn Lk	H-Bulkley Valley Schools	S-Toboggan Cr	BC	NOBC	SKNA	N	0	0	0	1392	0
N	4.1	20200124	CDFO	CDFO	03	!03AD1014						2	3	2010	20110603	20110603	2FS  SWVIR3240	2FS  SWVIH0114	2FS  SWVIS0114	F	H	P	FR	3.8		N					5000	23648			B						R-Darlington Lk	H-Nitinat River H	S-Nitinat R	BC	WCVI	SWVI	N	0	0	23648	0	0
N	4.1	20200124	CDFO	CDFO	03	!03NOCO10278						2	3	2010	20120107	20120107	2FS  GSVIR5903	2FS  GSVIH0295	2FS  GSVIS0295	F	H	B	FR	12		N					0000	1000			B						R-Mount Douglas Cr	H-Goldstream River H	S-Goldstream R	BC	GST	GSVI	N	0	0	0	1000	0
N	4.1	20200302	WDFW	WDFW	04	!04P00057483						2		2007	20090325	20090417	3F10510  090072 R	3F10510  090072 H	3F10510  090072 S	G	H		VO	21.59	122						5000	331038	0000	1931							BIG SOOS CR  09.0072	SOOS CREEK HATCHERY	BIG SOOS CR  09.0072	WA	MPS	DUWA	N	0	0	331038	1931	0
N	4.1	20200302	WDFW	COOP	04	!04P00057554						2		2009	20100326	20100326	3F10511  150130 R	3F10511  156011 H	3F10510  090072 S		H			0.99							0000	15000									SHINGLE MILL 15.0130	VASHON SPORTSMEN	BIG SOOS CR  09.0072	WA	MPS	EKPN	N	0	0	0	15000	0
N	4.1	20200302	WDFW	COOP	04	!04P00028005						2		2008	20090117	20090117	3F10511  090371 R	3F10510  096201 H	3F10510  090072 S	E	H			0.3							0000	6800								AKA NWSSC - DES MOINES	MILLER CR    09.0371	TU - DES MOINES	BIG SOOS CR  09.0072	WA	MPS	DUWA	N	0	0	0	6800	0
N	4.1	20200302	WDFW	COOP	04	!04P00058032						2		2002	20030120	20030120	3F10510  080257 R	3F10510  08     H01	3F10510  080178 S	E	H			0.3							0000	10000									UNNAMED CR   08.0257	MEDINA CR RSI	ISSAQUAH CR  08.0178	WA	MPS	LAKW	N	0	0	0	10000	0
N	4.1	20200302	WDFW	COOP	04	!04P00028167						2	7	2010	20111213	20111213	3F42001  270373 R	3F42001  28     H	3F42001  280159 S	G	H		FR	4.53							0000	10									CHELATCHIE-NF 270373	COLUMBIA SPRINGS COOP	WASHOUGAL R  28.0159	WA	LOCR	LEWI	N	0	0	0	10	0
N	4.1	20200127	ADFG	KRAA	12	!12042KRAA09						2		2003	20040730	20040730	1F4KD259 1010035	1F4KD259 1010020	1F4KD259 2110120	G	H	P		2.2		N					0000	10848			W						DARK LK 259-10	PILLAR CREEK	BUSKIN R 259-21	AK	WEAK	KODI	N	0	0	0	10848	0
N	4.1	20200127	ADFG	KRAA	12	!12042KRAA11						2		2002	20040304	20040304	1F4KD259 2110090	1F4KD259 1010020	1F4KD259 2110120	P	H	P		12.7		N					0000	10391			W						MISSION LK 259-21	PILLAR CREEK	BUSKIN R 259-21	AK	WEAK	KODI	N	0	0	0	10391	0
N	4.1	20200124	CDFO	CDFO	03	!03AD0758						2	3	2007	20090505	20090511	2FS  GSMNR2592	2FS  GSMNH0112	2FS  GSMNS0112	S	H	P		17.6	116	N					5000	72826	0000	7	B						R-Hurry Cr	H-Seymour River H	S-Seymour R/GSMN	BC	UPCR	MEOK	N	0	0	72826	7	0
N	4.1	20200124	CDFO	CDFO	03	!03RM0802						2	2	2008	20090713	20090713	2FN  SKNAR5798	2FN  SKNAH2045	2FN  SKNAS2045	F	H	B		1.18		N					0120	16636									R-Waterfalls Cr	H-Mission Creek/ SKNA H	S-Mission Cr/SKNA	BC	FRTH	UPFR	N	0	0	0	16636	0
N	4.1	20200127	ADFG	ADFG	12	!12032ADFG02						2		2001	20030520	20030602	1M2LC241 13	1F2UC247 5010060999	1F2UC247 5010060	S	H	P		20.1		N					0500	222735			W						HOMER SPIT 241-13	FORT RICHARDSON	SHIP CR	AK	CEAK	LCI	N	0	0	0	222735	0
N	4.1	20200127	ADFG	ADFG	12	!12032ADFG03						2		2001	20030604	20030604	1F2LC231 3099998	1F2UC247 5010060999	1F2LC231 3010080010	S	H	P		20.1		N					0500	124389			W						LOWELL CR 231-30	FORT RICHARDSON	BEAR LK	AK	CEAK	LCI	N	0	0	0	124389	0
N	4.1	20200127	ADFG	PWSAC	12	!12032PWSA01						2		2001	20030529	20030529	1M2PW221 10	1F2PW223 40	1F2PW223 4099998	S	H	P		13.57		N					0500	100781									FLEMING SPIT 221-10	WALLY NOERENBERG	WALLY NOERENBERG H	AK	CEAK	PWS	N	0	0	0	100781	0
N	4.1	20200127	ADFG	PWSAC	12	!12032PWSA02						2		2001	20030529	20030529	1M2PW224 1099999	1F2PW223 40	1F2PW223 4099998	S	H	P		14.35		N					0500	99942									WHITTIER HBR 224-10	WALLY NOERENBERG	WALLY NOERENBERG H	AK	CEAK	PWS	N	0	0	0	99942	0
N	4.1	20200127	ADFG	KRAA	12	!12032KRAA07						2		2002	20030825	20030826	1F4KD259 2110100	1F4KD259 1010020	1F4KD259 2110120	G	H	P		8.2		N					0000	6092									POTATOPATCH LK 259-21	PILLAR CREEK	BUSKIN R 259-21	AK	WEAK	KODI	N	0	0	0	6092	0
N	4.1	20200127	ADFG	CIAA	12	!12052CIAA02						2		2003	20050524	20050528	1F2LC231 3010080996	1F2UC244 3010010225	1F2LC231 3010080010	S	H	P		12.2		N					0500	488000			W						BEAR LK 231-30	TRAIL LAKES	BEAR LK	AK	CEAK	LCI	N	0	0	0	488000	0
N	4.1	20200127	ADFG	CIAA	12	!12052CIAA03						2		2003	20050516	20050516	1M2LC241 13	1F2UC244 3010010225	1F2LC231 3010080010	S	H	P		11.3		N					0500	95000			W						HOMER SPIT 241-13	TRAIL LAKES	BEAR LK	AK	CEAK	LCI	N	0	0	0	95000	0
N	4.1	20200302	WDFW	WDFW	04	!04P00060613						2		2003	20050515	20050520	3F21802  220360 R02	3F21802  220360 H	3F21802  220360 S	Y	H			26.68							5000	227418								BO=MIXED(HxW) NO QC	SATSOP R -EF 22.0360	BINGHAM CR HATCHERY	SATSOP R     22.0360	WA	GRAY	GHLC	N	0	0	227418	0	0
N	4.1	20200124	CDFO	CDFO	03	!03NOCO05168						2	3	2005	20060602	20060602	2FS  GSVIR5916	2FS  GSVIH1289	2FS  GSVIS5916	F	H	B		1		N					0000	14000			B						R-Holland Cr	H-Bush Cr H	S-Holland Cr	BC	GST	GSVI	N	0	0	0	14000	0
N	4.1	20200302	WDFW	WDFW	04	!04P00028619						2		2007	20090527	20090527	3M10513  888131 R	3M10513  888131 H	3F10308  070012 S02	Y	H		FR	33.06							5000	55821	0000	1703							PEALE PASS @ SS PENS	SOUTH SOUND NET PENS	SKYKOMISH R  07.0012	WA	SPS	EKPS	N	0	0	55821	1703	0
N	4.1	20200124	CDFO	CDFO	03	!03NOCO05166						2	2	2005	20060529	20060616	2FN  SKNAR2254	2FN  SKNAH1614	2FN  SKNAS0839	F	H	B	FR	1		N					0000	300			B						R-Kathlyn Lk	H-Bulkley Valley Schools	S-Toboggan Cr	BC	NOBC	SKNA	N	0	0	0	300	0
N	4.1	20200124	CDFO	CDFO	03	!03NOCO0508						2	3	2005	200604	200604	2FS  GSMNR6247	2FS  GSMNH1360	2FS  GSMNS0103	E	H	B		0.5		N					0000	7000			B						R-Lawson Cr	H-Nelson Creek H	S-Capilano R	BC	GST	GSMS	N	0	0	0	7000	0
N	4.1	20200302	WDFW	WDFW	04	!04P00062664						2		2002	20030401	20030401	3F10510  090051 R	3F10510  090072 H	3F10510  090072 S		H			0.81							0000	19565									HILL CR      09.0051	SOOS CREEK HATCHERY	BIG SOOS CR  09.0072	WA	MPS	DUWA	N	0	0	0	19565	0
T	4.1	20200124	CDFO	CDFO	03	180687	12					2	2	2008	201004	201004	2FS  GSMNR0444	2FS  GSMNH0444	2FS  GSMNS0444	S	H	I					5000	27233			5000	1343				0.047		1200		There are non-smolt releases that are adipose clipped	R-Lang Cr	H-Lang Creek H	S-Lang Cr	BC	GST	GSMS	N	27233	0	1343	0	0
T	4.1	20200124	CDFO	CDFO	03	080235	12					2	3	2007	20100618	20100622	2FN  SKNAR6345			S	W	I			116		5000	2452			5000	102	0000	2		0.04		340			R-Slamgeesh R	NA	NA	BC	NOBC	SKNA	N	2452	0	102	2	0
T	4.1	20200127	ADFG	SSRAA	01	041436	12					2	3	2005	20070525	20070525	1M1SE101 4599997	1F1SE101 4510070	1F1SE101 4510070999	S	H	P	FR	19.44	124	N	5000	11114			0000	149871	5000	67	B	0.006	48	700			HERRING COVE 101-45	WHITMAN LAKE	WHITMAN LAKE H	AK	SEAK	SESE	N	11114	0	67	149871	0
T	4.1	20200127	ADFG	NSRAA	01	041772	12					2	2	2007	20090608	20090608	1M1NW113 4199998	1F1NW113 4110280	1F1NW113 2210280010	S	H	B	FR	12.5		N	5000	44835			0000	177612	5000	362	B	0.008	361	1060		STATISTICAL REPLICATES 040846	DEEP INLET 113-41	MEDVEJIE	PLOTNIKOF LK 113-22	AK	SEAK	SENW	N	44835	0	362	177612	0
T	4.1	20200127	ADFG	SSRAA	01	042272	12					2	3	2008	20100518	20100518	1M1SE107 30	1F1SE101 4510070	1F1SE101 4510070999	S	H	P	FR	30.1	137	N	5000	10319			0000	102158	5000	254	B	0.024	39	655			ANITA BAY 107-30	WHITMAN LAKE	WHITMAN LAKE H	AK	SEAK	SESE	N	10319	0	254	102158	0
T	4.1	20200127	ADFG	NSRAA	01	041313	13					2	3	2004	20060506	20060717	1F1NE109 1099997	1F1NE112 1110110	1F1NE112 1110110999	S	H	B	VO	19		N	5000	7256			0000	186841	5000	103	C	0.014	1	505			DEER LK 109-10	HIDDEN FALLS	HIDDEN FALLS H	AK	SEAK	SENE	N	7256	0	103	186841	0
