record_code	format_version	submission_date	reporting_agency	release_agency	coordinator	tag_code_or_release_id	tag_type	first_sequential_number	last_sequential_number	related_group_type	related_group_id	species	run	brood_year	first_release_date	last_release_date	release_location_code	hatchery_location_code	stock_location_code	release_stage	rearing_type	study_type	release_strategy	avg_weight	avg_length	study_integrity	cwt_1st_mark	cwt_1st_mark_count	cwt_2nd_mark	cwt_2nd_mark_count	non_cwt_1st_mark	non_cwt_1st_mark_count	non_cwt_2nd_mark	non_cwt_2nd_mark_count	counting_method	tag_loss_rate	tag_loss_days	tag_loss_sample_size	tag_reused	comments	release_location_name	hatchery_location_name	stock_location_name	release_location_state	release_location_rmis_region	release_location_rmis_basin	record_origin	tagged_adclipped	tagged_unclipped	untagged_adclipped	untagged_unclipped	untagged_unknown
T	4.1	20200124	CDFO	CDFR	03	082921	0					2	3	1999	20010501	20010605	2FN  NCSTR2659		2FN  NCSTS2659	S	W	I					5000	1214			5000	12				0.0098				LENGTH 75-85MM	R-Lachmach R	NA	S-Lachmach R	BC	NOBC	NCST	N	1214	0	12	0	0
T	4.1	20200302	WDFW	WDFW	04	630949	13			D	04200200000200	2		2000	20020516	20020517	3F10208  031411 R	3F10208  031421 H	3F10208  030176 S	Y	H			26.91	128		0000	10935			0000	65				0.0059					CASCADE R    03.1411	MARBLEMOUNT HATCHERY	SKAGIT R     03.0176	WA	SKAG	UPSK	N	0	10935	0	65	0
N	4.1	20200124	CDFO	CDFO	03	!03LM9502						2	2	1995	19970507	19970508	2FN  SKNAR2045	2FN  SKNAH2045	2FN  SKNAS0839	S	H	B		9.9		N					0110	7686	0000	3294							R-Mission Cr/SKNA	H-Mission Creek/ SKNA H	S-Toboggan Cr	BC	NOBC	SKNA	N	0	0	0	10980	0
N	4.1	20200124	CDFO	CDFO	03	!03LM9601						2	3	1996	19971023	19971023	2FS  GSVIR2251	2FS  GSVIH0295	2FS  GSVIS1292	F	H	B		8.6	93	N					0110	13523									R-Pike Lk	H-Goldstream River H	S-Craigflower Cr	BC	GST	GSVI	N	0	0	0	13523	0
N	4.1	20200218	ODFW	ODFW	05	!05NT9551						2		1995	19960313	19960313	5F333    0300201000	5F33226  H26    21	5F332    11	F	H	P	FR	2.27		N					0000	5953			C					STEP FRY RELEASE SANDY HATCHERY STOCK;VO3002 AND 3114 GLADSTONE HS	CLEAR CR (CLACKAMAS)	SANDY HATCHERY	SANDY HATCHERY (SANDY R)	OR	LOCR	WILL	N	0	0	0	5953	0
N	4.1	20200218	ODFW	ODFW	05	!05NT9587						2		1995	19960216	19960216	5F222    1800400260	5F22210  H10    21	5F222    31	F	H	P	FR	1.81		N					0000	133			C					NON TAGGED FRY RELEASE BY STEP VO0575 WALDPORT ELEMENTARY	SCOTT CR (ALSEA R)	FALL CR HATCHERY	FALL CR (ALSEA R)	OR	NOOR	ALSE	N	0	0	0	133	0
N	4.1	20200218	ODFW	ODFW	05	!05NT9588						2		1995	19960125	19960205	5F222    1800100052	5F22227  H27    21	5F222    33	F	H	P	FR	1.81		N					0000	3740			C					NON TAGGED FRY RELEASE BY STEP;VO0508,0536,0576	DEPOE CR (DEPOE  BAY)	SILETZ HATCHERY	SILETZ R (SILETZ HT)	OR	NOOR	SIYA	N	0	0	0	3740	0
T	4.1	20200124	CDFO	CDFO	03	183520	0					2	3	1998	20000509	20000608	2MS  JNSTR6402	2MS  JNSTH6402	2FS  JNSTS2293	S	H	B				N	5000	9655			0002	266852			B		1	100		CAPTIVE BR. PROGENY. SEE ALSO 183521-23.	R-Orford Bay	H-Orford Bay Seapen	S-Orford R	BC	JNST	JSM	N	9655	0	0	266852	0
N	4.1	20200124	CDFO	CDFO	03	!03RV9907						2	2	1999	20000705	20000705	2FN  SKNAR6392	2FN  SKNAH0839	2FN  SKNAS0054	F	H	B		2		N					0002	2500								EARLY RELEASE OF FRY FROM FEMALES WITH LIGHT BKD.	R-Owen Lk	H-Toboggan Creek H	S-Morice R	BC	NOBC	SKNA	N	0	0	0	2500	0
T	4.1	20200124	CDFO	CDFR	03	080158	10	0	16383			2	3	1992	19940520	19940603	2FS  GSVIR0108		2FS  GSVIS0108	S	W	I		12.28	108		5000	4522			5000	111	0000	17	C	0.024	1	507		SMOLTS LESS THAN 120MM	R-Black Cr	NA	S-Black Cr	BC	GST	GSVI	N	4522	0	111	17	0
T	4.1	20200124	CDFO	CDFR	03	080159	10	0	16383			2	3	1991	19930419	19930709	2FS  GSVIR0341		2FS  GSVIS0341	S	W	I					5000	6681			5000	102				0.015	2	77		2.5% '92 BROOD, 97.5% 91 BROOD YEAR	R-Mesachie Cr	NA	S-Mesachie Cr	BC	GST	GSVI	N	6681	0	102	0	0
T	4.1	20200124	CDFO	CDFR	03	080910	0					2	3	1992	19960428	19960606	2FN  NCSTR2659		2FN  NCSTS2659	S	W	I			115		5000	935			5000	29			C	0.0301	1			lENTGH USED TO DETERMINE BR YEAR	R-Lachmach R	NA	S-Lachmach R	BC	NOBC	NCST	N	935	0	29	0	0
T	4.1	20200124	CDFO	CDFR	03	080912	10	0	16383			2	3	1995	19970521	19970524	2FS  GSVIR0108		2FS  GSVIS0108	S	W	I			110		5000	10781			5000	65	0000	6	C	0.006	2	1021			R-Black Cr	NA	S-Black Cr	BC	GST	GSVI	N	10781	0	65	6	0
T	4.1	20200124	CDFO	CDFO	03	180715	0					2	3	1993	19950716	19950718	2FN  NASSR0120	2FN  NASSH0120	2FN  NASSS0120	S	H	B		15		N	5000	7306			0000	2058			B		1	100		YEARLING RELEASE; ALSO SEE 180714 & 180716	R-Kincolith R	H-Kincolith River H	S-Kincolith R	BC	NOBC	NASS	N	7306	0	0	2058	0
T	4.1	20200124	CDFO	CDFO	03	183542	0					2	2	1999	20010508	20010604	2FN  SKNAR0839	2FN  SKNAH0839	2FN  SKNAS0839	S	H	P		16	115	N	5000	11399									1	100		SEE ALSO 183543/44	R-Toboggan Cr	H-Toboggan Creek H	S-Toboggan Cr	BC	NOBC	SKNA	N	11399	0	0	0	0
T	4.1	20200124	CDFO	CDFO	03	182839	0					2	3	1996	19970630	19970630	2FS  SWVIR1902	2FS  SWVIH1901	2FS  SWVIS1902	F	H	B		2.5		N	5000	28660			0000	60			B		1	100		FED FRY RELEASE; SEE ALSO 182838	R-Cypre R	H-Tofino H	S-Cypre R	BC	WCVI	SWVI	N	28660	0	0	60	0
T	4.1	20200218	ODFW	ODFW	05	092308	0					2		1996	19980323	19980327	5F334    0700200000	5F33421  H21    21	5F332    14	S	H	P		27.29		N	5000	26759			5000	53	0000	501538	B	0.002	29	504		RELEASED AT BABE RUTH PARK.	UMATILLA R	OXBOW HATCHERY	TANNER CR (BNVILLE)	OR	CECR	UMAT	N	26759	0	53	501538	0
T	4.1	20200124	CDFO	CDFO	03	180716	0					2	3	1993	19950716	19950718	2FN  NASSR0120	2FN  NASSH0120	2FN  NASSS0120	S	H	B		15		N	5000	5508			0000	1552			B		1	100		YEARLING RELEASE; ALSO SEE 180714 & 180715	R-Kincolith R	H-Kincolith River H	S-Kincolith R	BC	NOBC	NASS	N	5508	0	0	1552	0
N	4.1	20200124	CDFO	CDFO	03	!03RM9403						2	3	1994	19960505	19960511	2FS  GSMNR2592	2FS  GSMNH0112	2FS  GSMNS0112	S	H	P		21		N					0120	24587	0000	1376						MARKED FOR ESCAPEMENT I.D.	R-Hurry Cr	H-Seymour River H	S-Seymour R/GSMN	BC	UPCR	MEOK	N	0	0	0	25963	0
N	4.1	20200124	CDFO	CDFO	03	!03RM9404						2	3	1994	19960521	19960521	2MS  GSMNR2202	2MS  GSMNH2202	2FS  GSMNS0112	S	H	B		28		N					0120	4500								MARKED FOR ESCAPEMENT I.D.	R-Bedwell Bay	H-Bedwell Bay Seapen	S-Seymour R/GSMN	BC	GST	GSMS	N	0	0	0	4500	0
N	4.1	20200124	CDFO	CDFO	03	!03RM9502						2	2	1995	19960628	19960628	2FN  SKNAR0478	2FN  SKNAH5559	2FN  SKNAS0478	F	H	B		1		N					0000	2433	0120	840	W					MARKED FOR ESCAPEMENT I.D.	R-Bulkley R Up	H-Richfield Creek H	S-Bulkley R Up	BC	NOBC	SKNA	N	0	0	0	3273	0
T	4.1	20200124	CDFO	CDFO	03	182718	0					2	3	1997	19990525	19990528	2FS  LWFRR0154	2FS  LWFRH0154	2FS  LWFRS0154	S	H	B		15.6	114	N	5000	17000			5000	596434			B	0.0602	115	996		ALL AD-CLIPPED. FED MOORE CLARK. 9900 REL'D COGBURN	R-Chehalis R	H-Chehalis River H	S-Chehalis R	BC	FRTH	LOFR	N	17000	0	596434	0	0
T	4.1	20200124	CDFO	CDFO	03	182723	0					2	3	2000	20020515	20020515	2FS  LWFRR0244	2FS  LWFRH0150	2FS  LWFRS0244	S	H	P		20.5	126	N	5000	28225			5000	19967	0000	202	C		2	200		ALL AD CLIPPED FOR SELECTIVE MARK-ONLY FISHERIES	R-Stave R	H-Inch Creek H	S-Stave R	BC	FRTH	LOFR	N	28225	0	19967	202	0
T	4.1	20200218	ODFW	ODFW	05	091732	0			D	051997M003	2		1995	19970401	19970415	5F222    0100310000	5F22218  H18    21	5F222    32	S	H	P		32.33		N	5000	25715	0000	274	5000	415301	0000	21584	B	0.0155	30	579		DI ASSOCIATED 091821	NEHALEM R N FK	NEHALEM HATCHERY	NEHALEM R NF & TRIBS	OR	NOOR	NEHA	N	25715	274	415301	21584	0
T	4.1	20200124	CDFO	CDFO	03	180507	0					2	3	1991	19920616	19920617	2FS  GSVIR0151	2MS  GSVIH0151	2FS  GSVIS0151	F	H	B		5.3	75	N	5000	21884			5000	110				0.005	2	150		EARLY SPAWNED-LOWER CHEMAINUS RELEASE	R-Chemainus R	H-Seaspring Salmon Farm	S-Chemainus R	BC	GST	GSVI	N	21884	0	110	0	0
T	4.1	20200124	CDFO	CDFO	03	180508	0					2	3	1991	19920616	19920617	2FS  GSVIR0151	2MS  GSVIH0151	2FS  GSVIS0151	F	H	B		3.7	67	N	5000	22110			5000	111				0.005	2	150		LATE SPAWNED-UPPER CHEMAINUS RELEASE	R-Chemainus R	H-Seaspring Salmon Farm	S-Chemainus R	BC	GST	GSVI	N	22110	0	111	0	0
T	4.1	20200218	ODFW	ODFW	05	092917	11			D	052000M006	2		1998	20000601	20000602	5F222    1800160000	5F22225  H25    21	5F222    33	S	H	I		51.14		W	0000	10131			0000	335			B	0.0322	41	651		DI ASS 092722 FLOOD LOSS HIGH	SALMON R	SALMON R HATCHERY	SILETZ R (SILETZ HT)	OR	NOOR	SIYA	N	0	10131	0	335	0
N	4.1	20200302	WDFW	WDFW	04	!04P00011985						2		1995	19960412	19960412	3F10510  090087 R	3F10510  090072 H	3F10510  090072 S		H			0.83							0000	21600									JENKINS CR   09.0087	SOOS CREEK HATCHERY	BIG SOOS CR  09.0072	WA	MPS	DUWA	N	0	0	0	21600	0
T	4.1	20200218	ODFW	ODFW	05	076018	0					2		1991	19930602	19930602	5F332    0300304000	5F33226  H26    21	5F332    11	S	H	B		30.52		N	5000	27731	0000	66	5000	197	0000	36351	W	0.007	178				CEDAR CR #1 (SANDY R	SANDY HATCHERY	SANDY HATCHERY (SANDY R)	OR	LOCR	SAND	N	27731	66	197	36351	0
N	4.1	20200218	ODFW	ODFW	05	!05NT9631						2		1995	19960223	19960315	5F222    1501200000	5F22208  H8     21	5F222    52	F	H	P	FR	1.81		N					0000	4461			C					NON TAGGED FRY RELEASE BY STEP;VO2287,2267,2310,2255,2288,2266,2280,2271 MORE	BEAR CR     (ROGUE)	COLE RIVERS HATCHERY	COLE RIVERS HATCHERY	OR	SOOR	ROGU	N	0	0	0	4461	0
T	4.1	20200218	ODFW	ODFW	05	093235	13					2		2000	20020424	20020424	5F222    1700301000	5F22237  H37    21	5F222    44	S	H	P	FR	40.07		N	5000	29044	0000	59	5000	470	0000	59	B	0.0179	75	504			FERRY CR (COQUILLE)	BANDON HATCHERY	COQUILLE R	OR	SOOR	COQU	N	29044	59	470	59	0
N	4.1	20200124	CDFO	CDFO	03	!03NOCO9107						2	3	1991	19920226	19920406	2FS  GSVIR0115	2FS  GSVIH0105	2FS  GSVIS0105	E	H	B		0.25		N					0000	194105								UNFED RELEASE; WEIGHT FROM DOUG LOFTHOUSE	R-Puntledge R Up	H-Puntledge River H	S-Puntledge R	BC	GST	GSVI	N	0	0	0	194105	0
T	4.1	20200218	ODFW	ODFW	05	092151	0					2		1996	19980515	19980515	5F222    1800160000	5F22225  H25    21	5F222    33	S	H	P		52.02		W	5000	15955	0000	31	5000	141033	0000	5263	B	0.0244	29	533		MAJOR FISH LOSS DUE TO PUMP FAILURE	SALMON R	SALMON R HATCHERY	SILETZ R (SILETZ HT)	OR	NOOR	SIYA	N	15955	31	141033	5263	0
T	4.1	20200218	ODFW	CCF	05	076129	0					2		1991	19930601	19930601	5F332    0100210000	5F33213  H13    22	5F333    19	S	H	E		28.71		N	5000	23913	0000	236	5000	1023	0000	821741	W	0.042	109			EAGLE CR NFH ORIGIN.	YOUNGS R & BAY	CEDC NET PENS	CLACKAMAS R EARLY	OR	LOCR	YOCL	N	23913	236	1023	821741	0
T	4.1	20200218	ODFW	ODFW	05	075262	0					2		1993	19950403	19950404	5F332    0100212040	5F33214  H14    21	5F332    14	S	H	P		43.78		N	5000	26279			5000	524	0000	1174510		0.019	22	307		MIX OF STOCKS	KLASKANINE R N FK	KLASKANINE HATCHERY	TANNER CR (BNVILLE)	OR	LOCR	YOCL	N	26279	0	524	1174510	0
T	4.1	20200218	ODFW	ODFW	05	075130	0					2		1992	19940531	19940531	5F332    0300100400	5F33201  H1     21	5F332    14	S	H	P		37.06		W	5000	11937	0000	38	5000	418	0000	153564	W	0.033	36	326		075130-53% LOSS TO CAD,EIBS & CWD.	TANNER CR (BNVILLE)	BONNEVILLE HATCHERY	TANNER CR (BNVILLE)	OR	LOCR	SAND	N	11937	38	418	153564	0
N	4.1	20200302	WDFW	COOP	04	!04P00013131						2		1994	19950412	19950412	3F10510  080115 R	3F10510  0874302E	3F10510  080178 S		H			0.9							0000	240									MACKEY CR    08.0115	SAMANTHA SMITH ES(RE	ISSAQUAH CR  08.0178	WA	MPS	LAKW	N	0	0	0	240	0
T	4.1	20200124	CDFO	CDFO	03	180533	0					2	3	1991	19920601	19920622	2FN  NCSTR3173	2FN  CCSTH0308	2FN  NCSTS0308	F	H	B		3		N	5000	25876			0000	54828	5000	130	B	0.005	1			LAKE STOCKING; ALSO SEE 180534; APPROX. 50K UNMARKED REL. BEFORE TAGS	R-Red Bluff Lk	H-Hartley Bay Creek H	S-Hartley Bay Cr	BC	NOBC	NCST	N	25876	0	130	54828	0
T	4.1	20200124	CDFO	CDFO	03	180537	0					2	3	1991	19920709	19920715	2FN  QCI R3217	2FN  QCI H9016	2FN  QCI S3217	F	H	B		2.8		N	5000	25781			0000	13716			W		1			WEST COAST QCI FED FRY RELEASE	R-Tasu+Flat Cr	H-Sewell Inlet H	S-Tasu+Flat Cr	BC	QCI	QCIG	N	25781	0	0	13716	0
T	4.1	20200218	ODFW	ODFW	05	070256	0					2		1992	19940603	19940603	5F332    0100205000	5F33202  H2     21	5F332    13	S	H	B		31.67		N	5000	25880			5000	423	0000	275327	W	0.016	99				BIG CR (LWR COL R)	BIG CR HATCHERY	BIG CR HATCHERY	OR	LOCR	YOCL	N	25880	0	423	275327	0
T	4.1	20200218	ODFW	ODFW	05	075338	0					2		1994	19960307	19960307	5F222    1800520000	5F22210  H10    21	5F222    105	S	H	E		29.3		N	5000	25091	0000	142	5000	568	0000	22957		0.022	101	545		ORIGINAL SHEET INDICATED ABOUT 13,000 FISH WENT INTO TRIANGLE LAKE?	LAKE CR (SIUSLAW R)	FALL CR HATCHERY	TAHKENITCH LK (SILTC	OR	NOOR	SIUS	N	25091	142	568	22957	0
N	4.1	20200218	ODFW	ODFW	05	!05NT5478						2		1991	19920611	19920611	5F222    1870100000	5F22210  H10    21	5F222    31	G	H	P		4.49		N					0000	206041									ECKMAN LK (CEN COAST	FALL CR HATCHERY	FALL CR (ALSEA R)	OR	NOOR	ALSE	N	0	0	0	206041	0
T	4.1	20200218	ODFW	ODFW	05	092421	0					2		1997	19990601	19990601	5F332    0300100400	5F33201  H1     21	5F332    14	A	H	P		31.83		N	5000	25855	0000	106	5000	904106	0000	8381	B	0.005				NO TAG LOSS CHECK AV FROM 092418	TANNER CR (BNVILLE)	BONNEVILLE HATCHERY	TANNER CR (BNVILLE)	OR	LOCR	SAND	N	25855	106	904106	8381	0
T	4.1	20200218	ODFW	ODFW	05	070643	0					2		1993	19950501	19950501	5F222    1500500000	5F22208  H8     21	5F222    52	S	H	P		42.12		N	5000	25624			5000	364			W	0.014	244				ROGUE R 4	COLE RIVERS HATCHERY	COLE RIVERS HATCHERY	OR	SOOR	ROGU	N	25624	0	364	0	0
T	4.1	20200218	ODFW	CCF	05	092656	11			D	051999C015	2		1997	19990601	19990601	5F332    0100210000	5F33213  H13    22	5F332    11	S	H	B	VO	33.52		N	0000	26841			0000	53			W	0.002	34	504		DI LINKED TO 92643                      HATCHERY OF ORIGIN SANDY	YOUNGS R & BAY	CEDC NET PENS	SANDY HATCHERY (SANDY R)	OR	LOCR	YOCL	N	0	26841	0	53	0
N	4.1	20200302	WDFW	WDFW	04	!04P00013735						2		1996	19970325	19970325	3F568 12 P2TF66 R	3F10513  150048 H	3F10513  150048 S		H			0.87							0000	25008								SCATTER PLANTED	SPANAWAY LK (PIER)	MINTER CR HATCHERY	MINTER CR    15.0048	WA	SPS	CHAM	N	0	0	0	25008	0
N	4.1	20200124	CDFO	CDFO	03	!03NOCO9924						2	3	1999	20000517	20000517	2FS  GSVIR5122	2FS  GSVIH0126	2FS  GSVIS0126	F	H	B		1.42		N					0000	10561			B						R-Rush Cr	H-Nanaimo River H	S-Nanaimo R	BC	GST	GSVI	N	0	0	0	10561	0
N	4.1	20200124	CDFO	CDFO	03	!03NOCO98267						2	3	1998	19990622	19990622	2FN  QCI R5999	2FN  QCI H9013	2FN  QCI S5999	F	H	B		0.65		N					0000	20305			B						R-Torney Cr	H-Eden Lake H	S-Torney Cr	BC	QCI	QCIG	N	0	0	0	20305	0
T	4.1	20200218	ODFW	CCF	05	071544	0					2		1993	19950511	19950511	5F332    0100210000	5F33213  H13    22	5F332    14	S	H	E		55.72		N	5000	28995	0000	177	5000	353	0000	108846	W	0.012	55	167		NET PEN STUDY FROM SANDY	YOUNGS R & BAY	CEDC NET PENS	TANNER CR (BNVILLE)	OR	LOCR	YOCL	N	28995	177	353	108846	0
N	4.1	20200218	ODFW	ODFW	05	!05NT9478						2		1994	19960529	19960529	5F222    1800405000	5F22210  H10    21	5F222    31	S	H	P	FR	46.52		N					0000	381203			C					NON TAGGED HATCHERY RELEASE OF SMOLTS	FALL CR (ALSEA R)	FALL CR HATCHERY	FALL CR (ALSEA R)	OR	NOOR	ALSE	N	0	0	0	381203	0
N	4.1	20200124	CDFO	CDFO	03	!03NOCO9521						2	3	1995	19960605	19960608	2FS  SWVIR0347	2FS  SWVIH0490	2FS  SWVIS0347	F	H	B		3		N					0000	52835			B						R-Demamiel Cr	H-Sooke River H	S-Demamiel Cr	BC	WCVI	SWVI	N	0	0	0	52835	0
N	4.1	20200124	CDFO	CDFO	03	!03NOCO95270						2	3	1995	19961009	19961009	2FS  GSMNR5161	2FS  GSMNH0112	2FS  GSMNS0112	F	H	P		8.18		N					0000	5631			W						R-Junior Cr	H-Seymour River H	S-Seymour R/GSMN	BC	GST	GSTG	N	0	0	0	5631	0
N	4.1	20200218	ODFW	ODFW	05	!05NT9453						2		1994	19960523	19960523	5F332    0100200060	5F33202  H2     21	5F332    13	F	H	P	FR	9.02		N					0000	2061			C					STEP NON TAGGED COHO FRY RELEASE VO 0105WARRENTON HIGH SCHOOL	SKIPANON R (COLUMBIA R-1)	BIG CR HATCHERY	BIG CR HATCHERY	OR	LOCR	YOCL	N	0	0	0	2061	0
N	4.1	20200218	ODFW	ODFW	05	!05NT10258						2		2000	20010317	20010324	5F222    1600130120	5F22259  H59    21	5F222    55	F	H	P	FR	0.5		N					0000	90657			V					NON-TAGGED RELEASE	GRASSY CR (CALAPOOYA CR)	UMPQUA R STEP	UMPQUA R (ROCK CR HT)	OR	SOOR	UMPQ	N	0	0	0	90657	0
N	4.1	20200302	WDFW	WDFW	04	!04P00014889						2		1994	19950208	19950208	3F21902  240493 R	3F21902  240460 H	3F21902  240460 S		H			0.77							0000	117000									CRUISER CR   24.0493	NEMAH HATCHERY	NEMAH R      24.0460	WA	WILP	WILR	N	0	0	0	117000	0
N	4.1	20200124	CDFO	CDFO	03	!03NOCO98478						2	3	1998	20000502	20000502	2FS  LWFRR5803	2FS  LWFRH0281	2FS  LWFRS0281	S	H	B		16		N					0000	1000			B						R-Hollis Cr	H-Bell-Irving Kanaka Cr H	S-Kanaka Cr	BC	FRTH	LOFR	N	0	0	0	1000	0
N	4.1	20200124	CDFO	CDFO	03	!03NOCO93248						2	3	1993	19940414	19940414	2FS  GSVIR0204	2FS  GSVIH2539	2FS  GSVIS0204	E	H	B	FR			N					0000	200			B						R-Chase R	H-Nanaimo Schools	S-Chase R	BC	GST	GSVI	N	0	0	0	200	0
N	4.1	20200218	ODFW	ODFW	05	!05NT9815						2		1994	19950224	19950316	5F222    1501200000	5F22208  H8     21	5F222    52	F	H	P	FR	1.81		N					0000	5006			B					NON TAGGED FRY RELEASE BY STEP;VO2267,2255,2275,2256,2265,2291,2266,2273,2274	BEAR CR     (ROGUE)	COLE RIVERS HATCHERY	COLE RIVERS HATCHERY	OR	SOOR	ROGU	N	0	0	0	5006	0
N	4.1	20200218	ODFW	ODFW	05	!05NT9759						2		1994	19950505	19950505	5F332    0300300000	5F33226  H26    21	5F332    11	F	H	P	FR	1.81		N					0000	18911			W					NON TAGGED FRY RELEASE BY STEP VO3047,3053,3074,3121	SANDY R	SANDY HATCHERY	SANDY HATCHERY (SANDY R)	OR	LOCR	SAND	N	0	0	0	18911	0
T	4.1	20200218	ODFW	CCF	05	071336	0					2		1995	19970505	19970505	5F332    0100200210	5F33213  H13    22	5F332    14	S	H	B	VO	32.31		N	5000	26174	0000	49	5000	371467	0000	32531	W	0.0146	28	546		HATCHERY OF ORIGIN WAS OXBOW	TONGUE PT (ASTORIA)	CEDC NET PENS	TANNER CR (BNVILLE)	OR	LOCR	YOCL	N	26174	49	371467	32531	0
N	4.1	20200302	WDFW	WDFW	04	!04P00015402						2	3	1995	19970501	19970515	3F42001  260323 R	3F42001  260323 H	3F42001  250093 S	Y	H			32.4	139						5000	1958	0000	48							GREEN R      26.0323	NORTH TOUTLE HATCHERY	GRAYS R      25.0093	WA	LOCR	COWL	N	0	0	1958	48	0
N	4.1	20200124	CDFO	CDFO	03	!03NOCO98288						2	3	1998	19990510	19990510	2FS  SWVIR0104	2FS  SWVIH1313	2FS  SWVIS0104	F	H	B	FR	1		N					0000	150			B					FED FRY RELEASE; CLASSROOM INCUBATION.	R-Robertson Cr	H-Alberni Schools	S-Robertson Cr	BC	WCVI	SWVI	N	0	0	0	150	0
N	4.1	20200302	WDFW	COOP	04	!04P00015504						2		1997	19990505	19990505	3F21802  220190 R	3M21802  888001 H	3F21802  220191 S	Y	H			38.44	151						5000	148960	0000	3040							CHEHALIS R   22.0190	ABERDEEN NET PENS	WISHKAH R    22.0191	WA	GRAY	GHLC	N	0	0	148960	3040	0
N	4.1	20200218	ODFW	ODFW	05	!05NT9792						2		1994	19950131	19950131	5F222    1800102000	5F22225  H25    21	5F222    33	F	H	P	FR	2.21		N					0000	1988			W					NON TAGGED FRY RELEASE BY STEP VO0536 NEWPORT HS	BIG CR (NEWPORT AREA	SALMON R HATCHERY	SILETZ R (SILETZ HT)	OR	NOOR	SIYA	N	0	0	0	1988	0
N	4.1	20200218	ODFW	ODFW	05	!05NT10270						2		2000	20010610	20010713	5F332    0100210000	5F33216  H16    22	5F332    13	P	H	P	FR	1.51		N					5000	1911	0000	400	W					NON-TAGGED RELEASE	YOUNGS R & BAY	ASTORIA HS HATCHERY	BIG CR HATCHERY	OR	LOCR	YOCL	N	0	0	1911	400	0
N	4.1	20200124	CDFO	CDFO	03	!03NOCO98135						2	3	1998	19990605	19990611	2FS  LWFRR2053	2FS  LWFRH0281	2FS  LWFRS0281	F	H	B		1		N					0000	7500			B						R-Eagle Cr	H-Bell-Irving Kanaka Cr H	S-Kanaka Cr	BC	FRTH	LOFR	N	0	0	0	7500	0
N	4.1	20200124	CDFO	CDFO	03	!03RV9122						2	3	1991	19920819	19920819	2FN  NCSTR3223	2FN  NCSTH1918	2FN  NCSTS0297	F	H	B		4.5		N					0002	23814								MARKED FOR ESCAPEMENT I.D.	R-Prudhomme Lk	H-Oldfield Creek H	S-Diana Cr	BC	NOBC	NCST	N	0	0	0	23814	0
N	4.1	20200124	CDFO	CDFO	03	!03RV9126						2	2	1991	19930511	19930517	2FN  SKNAR1648	2FN  SKNAH0839	2FN  SKNAS0839	S	H	P		18	113	N					0002	11291								MARKED FOR ESCAPEMENT I.D.	R-Kathlyn Cr	H-Toboggan Creek H	S-Toboggan Cr	BC	NOBC	SKNA	N	0	0	0	11291	0
N	4.1	20200124	CDFO	CDFO	03	!03RV9119						2	3	1991	19920611	19920611	2FN  QCI R1985	2FN  QCI H2569	2FN  QCI S1919	F	H	B	FR	1.6		N					0000	111	0002	26	C					CLASSROOM INCUBATION; MARKED FOR ESCAPEMENT I.D.	R-Wylie Cr	H-Haida Gwaii Schools	S-Chown Brk	BC	QCI	QCIG	N	0	0	0	137	0
N	4.1	20200124	CDFO	CDFO	03	!03NOCO9768						2	3	1997	19980616	19980616	2FN  NCSTR1892	2FN  CCSTH0308	2FN  NCSTS0308	F	H	B		2.3		N					0000	42000			B						R-Second Lk/NCST	H-Hartley Bay Creek H	S-Hartley Bay Cr	BC	NOBC	NCST	N	0	0	0	42000	0
N	4.1	20200124	CDFO	CDFO	03	!03RV9127						2	3	1991	19930430	19930430	2FS  GSMNR1294	2FS  UPFRH0283	2FS  GSMNS1294	S	H	P		21		N					0002	9000								MARKED FOR ESCAPEMENT I.D.	R-Mixal Cr	H-Anderson Creek H	S-Mixal Cr	BC	GST	GSMS	N	0	0	0	9000	0
N	4.1	20200124	CDFO	CDFO	03	!03RV9217						2	2	1992	19930908	19930908	2FN  SKNAR0478	2FN  SKNAH0839	2FN  SKNAS0478	F	H	B		5.8		N					0000	6960	0002	5540	B					FALL FRY RELEASE; MARKED FOR ESCAPEMENT I.D.	R-Bulkley R Up	H-Toboggan Creek H	S-Bulkley R Up	BC	NOBC	SKNA	N	0	0	0	12500	0
N	4.1	20200124	CDFO	CDFO	03	!03RV9220						2	3	1992	19940501	19940504	2FS  GSMNR0112	2FS  GSMNH0112	2FS  GSMNS0112	S	H	P		18.02		N					0002	31966	0000	19827						POOR CLIPS REPORTED; VOLUNTEER HELP; MARKED FOR ESCAPEMENT I.D.	R-Seymour R/GSMN	H-Seymour River H	S-Seymour R/GSMN	BC	GST	GSMS	N	0	0	0	51793	0
T	4.1	20200218	ODFW	ODFW	05	092538	11			D	051999C001	2		1997	19990331	19990331	5F334    0700200000	5F33405  H5     21	5F332    14	S	H	P		20.88		N	5000	42	0000	27077	0000	251			B	0.0092	34	654		DI ASSOCIATED 092425 092424	UMATILLA R	CASCADE HATCHERY	TANNER CR (BNVILLE)	OR	CECR	UMAT	N	42	27077	0	251	0
N	4.1	20200124	CDFO	CDFO	03	!03NOCO98226						2	3	1998	19990622	19990724	2FS  SWVIR0388	2FS  SWVIH1901	2FS  SWVIS0388	F	H	B		2		N					0000	69797			B						R-Kootowis Cr	H-Tofino H	S-Kootowis Cr	BC	WCVI	SWVI	N	0	0	0	69797	0
